"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderWater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_enUS","AreaName_enGB","AreaName_koKR","AreaName_frFR","AreaName_deDE","AreaName_enCN","AreaName_zhCN","AreaName_enTW","AreaName_Mask","FactionGroupMask","LiquidTypeID","MinElevation","AmbientMultiplier","LightID"
"3596","530","3525","1220","64","0","0","0","0","0","16","The Hidden Reef","","","","","","","","458764","0","0","0","0","0"
"3597","530","3525","1221","64","0","0","0","0","0","17","Amberweb Pass","","","","","","","","458766","0","0","0","0","0"
"3598","530","3525","1222","64","0","0","0","0","0","17","Wyrmscar Island","","","","","","","","458764","0","0","0","0","0"
"3599","530","3525","1223","64","0","0","0","0","0","0","Talon Stand","","","","","","","","458764","0","0","0","0","0"
"3600","530","3525","1224","64","0","0","0","0","0","10","Bristlelimb Enclave","","","","","","","","458764","0","0","0","0","0"
"3601","530","3525","1225","64","0","0","0","0","0","14","Ragefeather Ridge","","","","","","","","458764","0","0","0","0","0"
"3602","530","3525","1226","64","0","0","0","0","0","0","Kessel's Crossing","","","","","","","","458764","0","0","0","0","0"
"3603","530","3525","1227","64","0","0","0","0","0","0","Tel'athion's Camp","","","","","","","","458766","0","0","0","0","0"
"3604","530","3525","1228","64","0","0","0","0","0","9","The Bloodcursed Reef","","","","","","","","458766","0","0","0","0","0"
"3605","560","0","1229","64","0","0","0","0","0","0","Hyjal Past","","","","","","","","458756","0","0","0","0","0"
"3606","534","0","1230","64","0","0","0","0","0","0","Mount Hyjal","","","","","","","","458764","0","0","0","0","0"
"3607","530","0","1231","64","0","0","0","0","0","0","Coilfang Reservoir","","","","","","","","458756","0","0","0","0","0"
"3608","530","3525","1232","64","0","0","0","0","0","0","Vindicator's Rest","","","","","","","","458764","0","0","0","0","0"
"3609","530","3518","1233","64","0","0","0","0","0","0","Unused3","","","","","","","","458756","0","0","0","0","0"
"3610","530","3518","1234","64","0","0","0","0","0","0","Burning Blade Clan Ruins","","","","","","","","458764","0","0","0","0","0"
"3611","530","3518","1235","64","0","0","0","0","0","0","Clan Watch","","","","","","","","458764","0","0","0","0","0"
"3612","530","3525","1236","64","0","0","0","0","0","16","Bloodcurse Isle","","","","","","","","458766","0","0","0","0","0"
"3613","530","3518","1237","64","0","0","0","0","0","0","Garadar","","","","","","","","458764","0","0","0","0","0"
"3614","530","3518","1238","64","0","0","0","0","0","0","Skysong Lake","","","","","","","","458764","0","0","0","0","0"
"3615","530","3518","1239","64","0","0","0","0","0","0","Throne of the Elements","","","","","","","","458764","0","0","0","0","0"
"3616","530","3518","1240","64","0","0","0","0","0","0","Laughing Skull Clan Ruins","","","","","","","","458764","0","0","0","0","0"
"3617","530","3518","1241","64","0","0","0","0","0","0","Warmaul Hill","","","","","","","","458756","0","0","0","0","0"
"3618","530","3518","1242","64","0","0","0","0","0","0","Gruul's Lair","","","","","","","","458764","0","0","0","0","0"
"3619","530","3518","1243","64","0","0","0","0","0","0","Auren Ridge","","","","","","","","458764","0","0","0","0","0"
"3620","530","3518","1244","64","0","0","0","0","0","0","Auren Falls","","","","","","","","458764","0","0","0","0","0"
"3621","530","3518","1245","64","0","0","0","0","0","0","Lake Sunspring","","","","","","","","458756","0","0","0","0","0"
"3622","530","3518","1246","64","0","0","0","0","0","0","Sunspring Post","","","","","","","","458756","0","0","0","0","0"
"3623","530","3518","1247","64","0","0","0","0","0","0","Aeris","","","","","","","","458756","0","0","0","0","0"
"3624","530","3518","1248","64","0","0","0","0","0","0","Forge Camp: Fear","","","","","","","","65536","0","0","0","0","0"
"3625","530","3518","1249","64","0","0","0","0","0","0","Forge Camp: Hate","","","","","","","","65536","0","0","0","0","0"
"3626","530","3518","1250","64","0","0","0","0","0","0","Telaar","","","","","","","","458764","0","0","0","0","0"
"3627","530","3518","1251","64","0","0","0","0","0","0","Northwind Cleft","","","","","","","","458756","0","0","0","0","0"
"3628","530","3518","1252","64","0","0","0","0","0","0","Halaa","","","","","","","","458764","0","0","0","0","0"
"3629","530","3518","1253","64","0","0","0","0","0","0","Southwind Cleft","","","","","","","","458756","0","0","0","0","0"
"3630","530","3518","1254","64","0","0","0","0","0","0","Oshu'gun","","","","","","","","458764","0","0","0","0","0"
"3631","530","3518","1255","64","0","0","0","0","0","0","Spirit Fields","","","","","","","","458764","0","0","0","0","0"
"3632","530","3518","1256","64","0","0","0","0","0","0","Shamanar","","","","","","","","458764","0","0","0","0","0"
"3633","530","3518","1257","64","0","0","0","0","0","0","Ancestral Grounds","","","","","","","","458756","0","0","0","0","0"
"3634","530","3518","1258","64","0","0","0","0","0","0","Windyreed Village","","","","","","","","458756","0","0","0","0","0"
"3635","530","3518","1259","64","0","0","0","0","0","0","Unused2","","","","","","","","458764","0","0","0","0","0"
"3636","530","3518","1260","64","0","0","0","0","0","0","Unused","","","","","","","","458764","0","0","0","0","0"
"3637","530","3518","1261","64","0","0","0","0","0","0","Kil'sorrow Fortress","","","","","","","","458756","0","0","0","0","0"
"3638","530","3518","1262","64","0","0","0","0","0","0","The Ring of Trials","","","","","","","","458756","0","0","0","0","0"
"3639","530","3524","1263","64","0","0","0","0","0","0","Silvermyst Isle","","","","","","","","458764","0","0","0","0","0"
"3640","530","3521","1264","64","0","0","0","0","0","0","Daggerfen Vilage","","","","","","","","458756","0","0","0","0","0"
"3641","530","3521","1265","64","0","0","0","0","0","0","Umbrafen Village","","","","","","","","458756","0","0","0","0","0"
"3642","530","3521","1266","64","0","0","0","0","0","0","Feralfen Village","","","","","","","","458756","0","0","0","0","0"
"3643","530","3521","1267","64","0","0","0","0","0","0","Steam Pump","","","","","","","","458764","0","0","0","0","0"
"3644","530","3521","1268","64","0","0","0","0","0","0","Telredor","","","","","","","","458764","0","0","0","0","0"
"3645","530","3521","1269","64","0","0","0","0","0","0","Zabra'jin","","","","","","","","458764","0","0","0","0","0"
"3646","530","3521","1270","64","0","0","0","0","0","0","Quagg Ridge","","","","","","","","458764","0","0","0","0","0"
"3647","530","3521","1271","64","0","0","0","0","0","0","The Spawning Glen","","","","","","","","458756","0","0","0","0","0"
"3648","530","3521","1272","64","0","0","0","0","0","0","The Dead Mire","","","","","","","","458756","0","0","0","0","0"
"3649","530","3521","1273","64","0","0","0","0","0","0","Sporeggar","","","","","","","","458764","0","0","0","0","0"
"3650","530","3521","1274","64","0","0","0","0","0","0","Ango'rosh Camp","","","","","","","","458764","0","0","0","0","0"
"3651","530","3521","1275","64","0","0","0","0","0","0","Ango'rosh Stronghold","","","","","","","","458764","0","0","0","0","0"
"3652","530","3521","1276","64","0","0","0","0","0","0","Funggor Cavern","","","","","","","","458756","0","0","0","0","0"
"3653","530","3521","1277","64","0","0","0","0","0","0","Serpent Lake","","","","","","","","458756","0","0","0","0","0"
"3654","530","3521","1278","64","0","0","0","0","0","0","The Drain","","","","","","","","458756","0","0","0","0","0"
"3655","530","3521","1279","64","0","0","0","0","0","0","Umbrafen Lake","","","","","","","","458756","0","0","0","0","0"
"3656","530","3521","1280","64","0","0","0","0","0","0","Marshlight Lake","","","","","","","","458756","0","0","0","0","0"
"3657","530","3521","1281","64","0","0","0","0","0","0","Twilight Portal","","","","","","","","458756","0","0","0","0","0"
"3658","530","3521","1282","64","0","0","0","0","0","0","Sporewind Lake","","","","","","","","458764","0","0","0","0","0"
"3659","530","3521","1283","64","0","0","0","0","0","0","The Lagoon","","","","","","","","458764","0","0","0","0","0"
"3660","530","3521","1284","64","0","0","0","0","0","0","Blades' Run","","","","","","","","458756","0","0","0","0","0"
"3661","530","3521","1285","64","0","0","0","0","0","0","Blade Tooth Canyon","","","","","","","","458756","0","0","0","0","0"
"3662","530","3430","1286","64","0","0","0","0","0","0","Commons Hall","","","","","","","","458756","0","0","0","0","0"
"3663","530","3430","1287","64","0","0","0","0","0","0","Derelict Manor","","","","","","","","458764","0","0","0","0","0"
"3664","530","3430","1288","64","0","0","0","0","0","0","Huntress of the Sun","","","","","","","","458756","0","0","0","0","0"
"3665","530","3487","1289","64","0","0","0","0","0","6","Falconwing Square","","","","","","","","458766","0","0","0","0","0"
"3666","530","3518","1290","64","0","0","0","0","0","0","Halaani Basin","","","","","","","","458764","0","0","0","0","0"
"3667","530","3521","1291","64","0","0","0","0","0","0","Hewn Bog","","","","","","","","458756","0","0","0","0","0"
"3668","530","3521","1292","64","0","0","0","0","0","0","Boha'mu Ruins","","","","","","","","458764","0","0","0","0","0"
"3669","530","3483","1293","64","0","0","0","0","0","0","The Stadium","","","","","","","","458764","0","0","0","0","0"
"3670","530","3483","1294","64","0","0","0","0","0","0","The Overlook","","","","","","","","458764","0","0","0","0","0"
"3671","530","3483","1295","64","0","0","0","0","0","0","Broken Hill","","","","","","","","458756","0","0","0","0","0"
"3672","530","3518","1296","64","0","0","0","0","0","0","Mag'hari Procession","","","","","","","","458756","0","0","0","0","0"
"3673","530","3518","1297","64","0","0","0","0","0","0","Nesingwary Safari","","","","","","","","458764","0","0","0","0","0"
"3674","530","3519","1298","64","0","0","0","0","0","0","Cenarion Thicket","","","","","","","","458752","0","0","0","0","0"
"3675","530","3519","1299","64","0","0","0","0","0","0","Tuurem","","","","","","","","458752","0","0","0","0","0"
"3676","530","3519","1300","64","0","0","0","0","0","0","Veil Shienor","","","","","","","","458752","0","0","0","0","0"
"3677","530","3519","1301","64","0","0","0","0","0","0","Veil Skith","","","","","","","","458752","0","0","0","0","0"
"3678","530","3519","1302","64","0","0","0","0","0","0","Veil Shalas","","","","","","","","458752","0","0","0","0","0"
"3679","530","3519","1303","64","0","0","0","0","0","0","Skettis","","","","","","","","458752","0","0","0","0","0"
"3680","530","3519","1304","64","0","0","0","0","0","0","Blackwind Valley","","","","","","","","458752","0","0","0","0","0"
"3681","530","3519","1305","64","0","0","0","0","0","0","Firewing Point","","","","","","","","458752","0","0","0","0","0"
"3682","530","3519","1306","64","0","0","0","0","0","0","Grangol'var Village","","","","","","","","458752","0","0","0","0","0"
"3683","530","3519","1307","64","0","0","0","0","0","0","Stonebreaker Hold","","","","","","","","458752","0","0","0","0","0"
"3684","530","3519","1308","64","0","0","0","0","0","0","Allerian Stronghold","","","","","","","","458752","0","0","0","0","0"
"3685","530","3519","1309","64","0","0","0","0","0","0","Bonechewer Hollow Clan Ruins","","","","","","","","458752","0","0","0","0","0"
"3686","530","3519","1310","64","0","0","0","0","0","0","Veil Lithic","","","","","","","","458752","0","0","0","0","0"
"3687","530","3519","1311","64","0","0","0","0","0","0","Olembas","","","","","","","","458752","0","0","0","0","0"
"3688","530","3519","1312","64","0","0","0","0","0","0","Auchindoun","","","","","","","","458752","0","0","0","0","0"
"3689","530","3519","1313","64","0","0","0","0","0","0","Veil Reskk","","","","","","","","458752","0","0","0","0","0"
"3690","530","3519","1314","64","0","0","0","0","0","0","Blackwind Lake","","","","","","","","458752","0","0","0","0","0"
"3691","530","3519","1315","64","0","0","0","0","0","0","Lake Ere'Noru","","","","","","","","458752","0","0","0","0","0"
"3692","530","3519","1316","64","0","0","0","0","0","0","Lake Jorune","","","","","","","","458752","0","0","0","0","0"
"3693","530","3519","1317","64","0","0","0","0","0","0","Skethyl Mountains","","","","","","","","458752","0","0","0","0","0"
"3694","530","3519","1318","64","0","0","0","0","0","0","Misty Ridge","","","","","","","","458752","0","0","0","0","0"
"3695","530","3519","1319","64","0","0","0","0","0","0","The Broken Hills","","","","","","","","458752","0","0","0","0","0"
"3696","530","3519","1320","64","0","0","0","0","0","0","The Barrier Hills","","","","","","","","458752","0","0","0","0","0"
"3697","530","3519","1321","64","0","0","0","0","0","0","The Bone Wastes","","","","","","","","458752","0","0","0","0","0"
"3698","559","0","1322","128","0","0","0","0","0","0","Nagrand Arena","","","","","","","","458752","0","0","0","0","0"
"3699","530","3518","1323","64","0","0","0","0","0","0","Laughing Skull Courtyard","","","","","","","","458752","0","0","0","0","0"
"3700","530","3518","1324","64","0","0","0","0","0","0","The Ring of Blood","","","","","","","","65536","0","0","0","0","0"
"3701","530","3518","1325","128","0","0","0","0","0","0","Arena Floor","","","","","","","","65536","0","0","0","0","0"
"3702","562","0","1326","128","0","0","0","0","0","0","Blade's Edge Arena","","","","","","","","65536","0","0","0","0","0"
"3703","530","0","1327","1032","0","0","0","0","0","0","Shattrath City","","","","","","","","65536","0","0","0","0","0"
"3881","530","0","0","64","0","0","0","0","0","0","Silver Sun Mine","","","","","","","","4128894","0","0","0","0","0"
"3882","0","2040","0","64","0","0","0","295","0","0","Citadel of the Sun","","","","","","","","2031662","0","0","0","0","0"
"3883","0","2040","0","64","0","0","0","0","0","10","Golden Dawn Institute","","","","","","","","2031662","0","0","0","0","0"
"3884","0","0","0","64","0","0","392","0","0","16","","","","","","","","","2031678","0","0","0","0","0"
"4010","1","15","1645","64","0","0","0","508","0","38","Mudsprocket","","","","","","","","65536","0","0","0","0","0"
"4011","1","406","2014","0","0","0","0","3","0","0","Venture Camp","","","","","","","","65536","0","0","0","0","0"
"4012","0","0","2015","0","0","0","0","509","0","0","Scarlet Enclave","","","","","","","","4128894","0","0","0","0","0"
"4013","25","0","2016","128","0","11","37","219","0","0","Lordaeron Arena","","","","","","","","4128894","0","0","0","0","0"
"4014","25","0","2017","128","0","11","37","219","0","0","Blood Ring","","","","","","","","4128894","0","0","0","0","0"
"4015","42","3433","1127","64","0","0","393","209","0","14","Shalandis Isle","","","","","","","","2031678","0","0","0","0","0"
"4016","1","0","2018","0","0","0","35","506","0","0","Kamio","","","","","","","","2031678","0","0","0","0","0"
"4017","1","4016","2019","0","0","0","35","506","0","0","Kontsuma","","","","","","","","2031678","0","0","0","0","0"
"4018","0","11","2020","64","0","11","35","1","602","0","Hawk's Vigil","","","","","","","","8323198","0","0","0","0","0"
"4019","0","11","2021","64","0","11","35","519","0","0","Dun Agrath","","","","","","","","8323198","0","0","0","0","0"
"4020","0","1","2022","64","0","11","0","0","0","0","Ironforge Airfields","","","","","","","","4128894","0","0","0","0","0"
"4021","1","14","2023","64","0","11","0","518","604","6","Sparkwater Port","","","","","","","","8323198","0","0","0","0","0"
"4022","45","0","2024","0","0","0","0","513","601","0","Scarlet Citadel","","","","","","","","4128894","0","0","0","0","0"
"4298","0","139","0","64","0","11","0","0","0","0","Plaguelands","","","","","","","","4128894","2","0","0","0","0"
"4343","0","4012","2025","64","0","11","35","0","0","0","New Avalon","","","","","","","","4128894","2","0","0","0","0"
"4346","0","4012","2095","64","0","11","35","0","0","0","New Avalon Town Hall","","","","","","","","4128894","2","0","0","0","0"
"4347","0","4012","2026","64","0","11","35","0","0","0","Havenshire","","","","","","","","4128894","2","0","0","0","0"
"4354","0","4012","2027","64","0","11","365","0","0","0","Light's Point","","","","","","","","4128894","2","0","0","0","0"
"4356","0","4012","2028","64","0","11","37","2","0","0","Gloom Hill","","","","","","","","4128894","2","0","0","0","0"
"4358","0","4012","852","64","0","0","0","193","0","55","Tyr's Hand","","","","","","","","4128894","0","0","0","0","0"
"4359","0","4012","2029","64","0","11","43","0","0","0","King's Harbor","","","","","","","","4128894","2","0","0","0","0"
"4365","0","4012","2030","64","0","11","35","0","0","0","Havenshire Mine","","","","","","","","4128894","2","0","0","0","0"
"4381","1","490","2031","0","0","11","0","515","0","0","Waygate","","","","","","","","8323198","0","0","0","0","0"
"4382","1","490","2032","0","0","11","0","515","608","0","Shaper's Terrace","","","","","","","","8323198","0","0","0","0","0"
"4411","0","1519","688","312","0","0","0","0","0","0","Stormwind Harbor","","","","","","","","4128894","2","0","0","0","0"
"4636","0","139","2033","0","0","0","0","0","0","58","The Noxious Pass","","","","","","","","4128894","0","0","0","0","0"
"4688","0","0","0","0","0","0","0","506","0","0","Tamamo Test","","","","","","","","2031678","0","0","0","0","0"
"5011","0","45","2034","0","0","11","0","0","0","0","Farwell Stead","","","","","","","","8323198","0","0","0","0","0"
"5012","0","45","2035","0","0","11","0","185","0","0","Wildtusk Village","","","","","","","","8323198","0","0","0","0","0"
"5013","0","45","2036","0","0","11","0","3","0","0","Ruins of Zul'Rasaz","","","","","","","","8323198","0","0","0","0","0"
"5014","0","47","2037","0","0","11","0","0","0","0","The Rasaz Trails","","","","","","","","8323198","0","0","0","0","0"
"5015","0","0","2038","0","0","11","31","511","0","0","The Highlands","","","","","","","","8323198","0","0","0","0","0"
"5016","0","5015","2039","0","0","11","0","511","0","0","The Grim Reaches","","","","","","","","8323198","0","0","0","0","0"
"5017","0","5016","2040","0","0","11","0","1","0","0","Dun Galar","","","","","","","","8323198","0","0","0","0","0"
"5018","0","5016","2041","0","0","11","0","191","0","0","Flickerlode Mine","","","","","","","","8323198","0","0","0","0","0"
"5019","0","5016","2042","0","0","11","0","191","0","0","Grimstone Field","","","","","","","","8323198","0","0","0","0","0"
"5020","0","5016","2043","0","0","11","0","0","0","0","The Parched Basin","","","","","","","","8323198","0","0","0","0","0"
"5021","0","5016","2044","0","0","11","0","15","0","0","The Grim Batol Memorial","","","","","","","","8323198","0","0","0","0","0"
"5022","0","5016","2045","0","0","11","0","14","0","0","Karfang Retreat","","","","","","","","8323198","0","0","0","0","0"
"5023","27","0","2046","0","0","11","0","517","0","0","Sunnyglade Valley","","","","","","","","8323198","0","0","0","0","0"
"5024","1","0","2047","0","0","11","42","514","0","0","Icepoint Rock","","","","","","","","8323198","0","0","0","0","0"
"5025","0","5015","2048","0","0","11","25","191","0","0","The Hidden Grove","","","","","","","","8323198","0","0","0","0","0"
"5026","0","5015","2049","0","0","11","0","0","0","0","The Perch","","","","","","","","8323198","0","0","0","0","0"
"5027","1","0","2050","0","0","11","42","514","0","0","North Sea","","","","","","","","8323198","0","0","0","0","0"
"5028","0","85","2051","0","0","11","0","191","0","0","Steepcliff Port","","","","","","","","8323198","0","0","0","0","0"
"5029","0","85","2052","0","0","11","0","0","0","0","The Whispering Forest","","","","","","","","8323198","0","0","0","0","0"
"5030","0","85","2053","0","0","11","0","0","0","0","The Rogue Heights","","","","","","","","8323198","0","0","0","0","0"
"5031","0","85","2054","0","0","11","0","0","0","0","The Lafford House","","","","","","","","8323198","0","0","0","0","0"
"5032","0","85","2055","0","0","11","0","0","0","0","The Garrick Stead","","","","","","","","8323198","0","0","0","0","0"
"5033","0","85","2056","0","0","11","0","0","0","0","Crumblepoint Tower","","","","","","","","8323198","0","0","0","0","0"
"5034","0","85","2057","0","0","11","0","0","0","0","Shatteridge Tower","","","","","","","","8323198","0","0","0","0","0"
"5035","0","85","2058","0","0","11","0","0","0","0","The Remnants Camp","","","","","","","","8323198","0","0","0","0","0"
"5036","0","85","2059","0","0","11","0","0","0","0","The Blacktower Inn","","","","","","","","8323198","0","0","0","0","0"
"5037","0","85","2060","0","0","11","0","0","0","0","The Corinth Farmstead","","","","","","","","8323198","0","0","0","0","0"
"5038","0","85","2061","0","0","11","0","0","0","0","The Jagged Hills","","","","","","","","8323198","0","0","0","0","0"
"5039","0","85","2062","0","0","11","0","0","0","0","Gracestone Mine","","","","","","","","8323198","0","0","0","0","0"
"5040","0","85","2063","0","0","11","0","0","0","0","Glenshire","","","","","","","","8323198","0","0","0","0","0"
"5041","0","85","2064","0","0","11","0","205","0","0","Ishnu'Danil","","","","","","","","8323198","0","0","0","0","0"
"5042","0","85","2065","0","0","11","437","0","600","0","Shalla'Aran","","","","","","","","8323198","0","0","0","0","0"
"5043","0","409","2066","0","0","11","0","0","0","0","Shank's Reef","","","","","","","","8323198","0","0","0","0","0"
"5044","0","409","2067","0","0","11","0","0","0","0","Crown Island","","","","","","","","8323198","0","0","0","0","0"
"5045","0","409","2068","0","0","11","0","0","0","0","The Rock","","","","","","","","8323198","0","0","0","0","0"
"5046","0","409","2069","0","0","11","0","0","0","0","Bright Coast","","","","","","","","8323198","0","0","0","0","0"
"5047","0","409","2070","0","0","11","0","245","0","0","Zul'Hazu","","","","","","","","8323198","0","0","0","0","0"
"5048","0","409","2071","0","0","11","0","0","0","0","The Wallowing Coast","","","","","","","","8323198","0","0","0","0","0"
"5049","0","409","2072","0","0","11","0","185","0","0","Hazzuri Glade","","","","","","","","8323198","0","0","0","0","0"
"5050","0","409","2073","0","0","11","0","0","0","0","Gor'dosh Heights","","","","","","","","8323198","0","0","0","0","0"
"5051","0","409","2074","0","0","11","0","520","0","0","Caelan's Rest","","","","","","","","8323198","0","0","0","0","0"
"5052","1","5024","2075","0","0","11","42","514","0","0","Kaneq'nuun","","","","","","","","8323198","0","0","0","0","0"
"5053","801","0","2077","0","0","11","35","0","0","0","Moomoo Grove","","","","","","","","8323198","0","0","0","0","0"
"5054","0","408","2078","0","0","11","0","0","0","0","The Broken Reef","","","","","","","","8323198","0","0","0","0","0"
"5055","0","408","2079","0","0","11","0","0","0","0","Deep Tide Sanctum","","","","","","","","8323198","0","0","0","0","0"
"5056","0","408","2080","0","0","11","0","0","0","0","The Silver Coast","","","","","","","","8323198","0","0","0","0","0"
"5057","0","408","2081","0","0","11","0","0","0","0","The Silver Sandbar","","","","","","","","8323198","0","0","0","0","0"
"5058","0","408","2082","0","0","11","0","245","0","0","Zul'Razar","","","","","","","","8323198","0","0","0","0","0"
"5059","0","408","2083","0","0","11","0","0","0","0","The Tangled Wood","","","","","","","","8323198","0","0","0","0","0"
"5060","0","408","2084","0","0","11","0","0","0","0","The Jade Mine","","","","","","","","8323198","0","0","0","0","0"
"5061","0","408","2085","0","0","11","0","0","0","0","Ruins of Zul'Razar","","","","","","","","8323198","0","0","0","0","0"
"5062","0","408","2086","0","0","11","0","0","0","0","Gillijim Strand","","","","","","","","8323198","0","0","0","0","0"
"5063","0","408","2087","0","0","11","0","0","0","0","Deepneck Cove","","","","","","","","8323198","0","0","0","0","0"
"5064","0","408","2088","0","0","11","0","0","0","0","Gillijim Canyon","","","","","","","","8323198","0","0","0","0","0"
"5065","0","408","2089","0","0","11","0","0","0","0","Maul'ogg Refuge","","","","","","","","8323198","0","0","0","0","0"
"5066","0","408","2090","0","0","11","0","0","0","0","Maul'ogg Post","","","","","","","","8323198","0","0","0","0","0"
"5067","0","408","2091","0","0","11","0","0","0","0","Kalkor Point","","","","","","","","8323198","0","0","0","0","0"
"5068","0","408","2092","0","0","11","0","0","0","0","Kazon Island","","","","","","","","8323198","0","0","0","0","0"
"5069","0","408","2093","0","0","11","0","0","0","0","The Southsea Sandbar","","","","","","","","8323198","0","0","0","0","0"
"5070","0","408","2094","0","0","11","0","0","0","0","Distillery Island","","","","","","","","8323198","0","0","0","0","0"
"5071","0","408","2096","0","0","11","0","0","0","0","Faelon's Folly","","","","","","","","8323198","0","0","0","0","0"
"5072","0","409","2097","0","0","11","0","0","0","0","The Tower of Lapidis","","","","","","","","8323198","0","0","0","0","0"
"5073","1","16","2098","0","0","11","0","230","0","0","Flaxwhisker Front","","","","","","","","8323198","0","0","0","0","0"
"5074","1","16","2099","0","0","11","0","9","0","0","Bloodfist Point","","","","","","","","8323198","0","0","0","0","0"
"5075","0","8","2100","0","0","11","0","0","0","0","Sorrowguard Keep","","","","","","","","8323198","0","0","0","0","0"
"5076","1","4016","2103","0","0","0","0","506","0","0","Tamatsune Shrine","","","","","","","","2031678","0","0","0","0","0"
"5077","802","0","2102","0","0","11","48","11","610","0","Crescent Grove","","","","","","","","8323198","0","0","0","0","0"
"5078","802","5078","2101","0","0","11","0","193","0","0","Vilethorn Scar","","","","","","","","8323198","0","0","0","0","0"
"5079","1","4016","2104","0","0","0","31","205","0","0","Nalash'ir Ruins","","","","","","","","2031678","0","0","0","0","0"
"5080","1","4016","2105","0","0","0","0","506","0","0","Tsatsuri Wilds","","","","","","","","2031678","0","0","0","0","0"
"5081","1","4016","2106","0","0","0","0","506","0","0","Kontsuma Logging Camp","","","","","","","","2031678","0","0","0","0","0"
"5082","1","4016","2107","0","0","0","47","9","0","0","Umikari Strand","","","","","","","","2031678","0","0","0","0","0"
"5083","1","4016","2108","0","0","0","0","506","0","0","Konko Depths","","","","","","","","2031678","0","0","0","0","0"
"5084","0","33","2109","0","0","0","0","520","0","0","Bloodsail Retreat","","","","","","","","2031678","0","0","0","0","0"
"5085","1","4016","2110","0","0","0","0","506","0","0","Kontsuma Market","","","","","","","","2031678","0","0","0","0","0"
"5086","1","800","0","0","0","0","0","0","0","0","Karazhan Crypt","","","","","","","","2031678","0","0","0","0","0"
"5087","1","35","0","0","0","0","0","0","0","0","Stormwind Vault","","","","","","","","2031678","0","0","0","0","0"
"5088","0","1","0","0","0","0","0","0","0","0","Everwinter Vale","","","","","","","","2031678","0","0","0","0","0"
"5089","1","4016","2111","0","0","0","0","506","0","0","Kontsuma Harbor","","","","","","","","2031678","0","0","0","0","0"
"5090","805","0","0","3112","0","0","437","0","0","0","The Dungeon","","","","","","","","2031678","0","0","0","0","0"
"140594","1","405","2076","0","0","11","0","7","0","0","Ronae'Thalas","","","","","","","","8323198","0","0","0","0","0"
"5098","808","0","0","64","0","0","46","523","377","0","The Hateforge Quarry","","","","","","","","0","0","0","0","0","0"
